FECHA,HORA,MINUTOS,N  ABEJAS/ VISITA,N MOSCAS / VISITA,TEMPERATURA,ESPECIE,,,,
8/11/2020,18,46,1,0,36,ABEJA,,,,
8/11/2020,18,46,1,0,36,ABEJA,,,,
8/11/2020,18,50,1,0,36,ABEJA,,,,
8/11/2020,18,56,1,0,36,ABEJA,,,,
8/11/2020,18,57,1,0,36,ABEJA,,,,
8/11/2020,18,57,1,0,36,ABEJA,,,,
8/11/2020,18,59,1,0,36,ABEJA,,,,
8/11/2020,19,3,1,0,35,ABEJA,,,,
8/11/2020,19,3,1,0,35,ABEJA,,,,
8/11/2020,19,4,1,0,35,ABEJA,,,,
8/11/2020,19,4,1,0,35,ABEJA,,,,
8/11/2020,19,5,2,0,35,ABEJA,,,,
8/11/2020,19,14,1,0,35,ABEJA,,,,
8/11/2020,19,15,1,0,35,ABEJA,,,,
8/11/2020,19,15,1,0,34,ABEJA,,,,
8/11/2020,19,18,1,0,34,ABEJA,,,,
8/11/2020,19,18,1,0,34,ABEJA,,,,
8/11/2020,19,19,1,0,34,ABEJA,,,,
8/11/2020,19,19,1,0,34,ABEJA,,,,
8/11/2020,19,20,1,0,34,ABEJA,,,,
8/11/2020,19,20,1,0,34,ABEJA,,,,
8/11/2020,19,21,1,0,34,ABEJA,,,,
8/11/2020,19,22,1,0,34,ABEJA,,,,
8/11/2020,19,30,1,0,32,ABEJA,,,,
9/11/2020,8,55,1,0,22,ABEJA,,,,
9/11/2020,9,5,1,0,23,ABEJA,,,,
9/11/2020,9,15,1,0,24,ABEJA,,,,
9/11/2020,9,23,1,0,25,ABEJA,,,,
9/11/2020,9,25,1,0,25,ABEJA,,,,
9/11/2020,9,32,1,0,26,ABEJA,,,,
9/11/2020,10,20,1,0,29,ABEJA,,,,
9/11/2020,10,52,1,0,29,ABEJA,,,,
9/11/2020,10,53,1,0,29,ABEJA,,,,
9/11/2020,10,54,1,0,29,ABEJA,,,,
9/11/2020,10,56,1,0,30,ABEJA,,,,
9/11/2020,11,8,1,0,30,ABEJA,,,,
9/11/2020,11,8,1,0,30,ABEJA,,,,
9/11/2020,11,14,1,0,30,ABEJA,,,,
9/11/2020,11,14,1,0,30,ABEJA,,,,
9/11/2020,11,18,1,0,30,ABEJA,,,,
9/11/2020,11,19,1,0,30,ABEJA,,,,
9/11/2020,11,19,1,0,30,ABEJA,,,,
9/11/2020,11,27,1,0,30,ABEJA,,,,
9/11/2020,11,30,1,0,31,ABEJA,,,,
9/11/2020,11,38,1,0,31,ABEJA,,,,
9/11/2020,11,39,1,0,31,ABEJA,,,,
9/11/2020,11,39,2,0,31,ABEJA,,,,
9/11/2020,11,42,1,0,31,ABEJA,,,,
9/11/2020,11,43,1,0,31,ABEJA,,,,
9/11/2020,11,59,1,0,32,ABEJA,,,,
9/11/2020,12,9,1,0,32,ABEJA,,,,
9/11/2020,12,9,1,0,32,ABEJA,,,,
9/11/2020,12,23,1,0,33,ABEJA,,,,
9/11/2020,12,26,1,0,33,ABEJA,,,,
9/11/2020,12,26,1,0,33,ABEJA,,,,
9/11/2020,12,30,1,0,33,ABEJA,,,,
9/11/2020,12,31,1,0,33,ABEJA,,,,
9/11/2020,12,31,1,0,33,ABEJA,,,,
9/11/2020,12,32,1,0,33,ABEJA,,,,
9/11/2020,12,33,1,0,33,ABEJA,,,,
9/11/2020,12,33,1,0,33,ABEJA,,,,
9/11/2020,12,39,1,0,33,ABEJA,,,,
9/11/2020,12,43,1,0,33,ABEJA,,,,
9/11/2020,12,46,1,0,33,ABEJA,,,,
9/11/2020,12,50,1,0,33,ABEJA,,,,
9/11/2020,12,50,1,0,34,ABEJA,,,,
9/11/2020,12,59,1,0,34,ABEJA,,,,
9/11/2020,13,4,1,0,34,ABEJA,,,,
9/11/2020,13,5,1,0,34,ABEJA,,,,
9/11/2020,13,17,1,0,35,ABEJA,,,,
9/11/2020,13,17,1,0,35,ABEJA,,,,
9/11/2020,13,18,2,0,35,ABEJA,,,,
9/11/2020,13,18,2,0,35,ABEJA,,,,
9/11/2020,13,19,1,0,35,ABEJA,,,,
9/11/2020,13,19,1,0,35,ABEJA,,,,
9/11/2020,13,20,2,0,35,ABEJA,,,,
9/11/2020,13,20,1,0,35,ABEJA,,,,
9/11/2020,13,21,1,0,35,ABEJA,,,,
9/11/2020,13,31,1,0,35,ABEJA,,,,
9/11/2020,13,43,1,0,35,ABEJA,,,,
9/11/2020,13,44,2,0,35,ABEJA,,,,
9/11/2020,13,47,1,0,36,ABEJA,,,,
9/11/2020,13,47,1,0,36,ABEJA,,,,
9/11/2020,13,48,1,0,36,ABEJA,,,,
9/11/2020,13,49,1,0,36,ABEJA,,,,
9/11/2020,13,50,1,0,36,ABEJA,,,,
9/11/2020,13,50,1,0,36,ABEJA,,,,
9/11/2020,13,52,1,0,36,ABEJA,,,,
9/11/2020,13,52,1,0,36,ABEJA,,,,
9/11/2020,13,55,1,0,36,ABEJA,,,,
9/11/2020,13,59,1,0,36,ABEJA,,,,
9/11/2020,14,7,1,0,37,ABEJA,,,,
9/11/2020,14,8,1,0,37,ABEJA,,,,
9/11/2020,14,12,1,0,37,ABEJA,,,,
9/11/2020,14,13,2,0,37,ABEJA,,,,
9/11/2020,14,14,1,0,37,ABEJA,,,,
9/11/2020,14,19,1,0,37,ABEJA,,,,
9/11/2020,14,19,1,0,37,ABEJA,,,,
9/11/2020,14,20,1,0,37,ABEJA,,,,
9/11/2020,14,22,1,0,37,ABEJA,,,,
9/11/2020,14,23,1,0,37,ABEJA,,,,
9/11/2020,14,24,1,0,37,ABEJA,,,,
9/11/2020,14,24,1,0,37,ABEJA,,,,
9/11/2020,14,25,1,0,37,ABEJA,,,,
9/11/2020,14,25,1,0,37,ABEJA,,,,
9/11/2020,14,26,1,0,37,ABEJA,,,,
9/11/2020,14,26,1,0,37,ABEJA,,,,
9/11/2020,14,27,1,0,37,ABEJA,,,,
9/11/2020,14,27,1,0,37,ABEJA,,,,
9/11/2020,14,36,1,0,38,ABEJA,,,,
9/11/2020,14,37,1,0,38,ABEJA,,,,
9/11/2020,14,41,2,0,38,ABEJA,,,,
9/11/2020,14,42,1,0,38,ABEJA,,,,
9/11/2020,14,43,1,0,38,ABEJA,,,,
9/11/2020,14,44,2,0,38,ABEJA,,,,
9/11/2020,14,45,1,0,38,ABEJA,,,,
9/11/2020,14,45,1,0,38,ABEJA,,,,
9/11/2020,14,46,1,0,38,ABEJA,,,,
9/11/2020,14,47,1,0,38,ABEJA,,,,
9/11/2020,14,48,1,0,38,ABEJA,,,,
9/11/2020,14,52,1,0,38,ABEJA,,,,
9/11/2020,14,55,1,0,38,ABEJA,,,,
9/11/2020,14,57,2,0,38,ABEJA,,,,
9/11/2020,14,58,1,0,38,ABEJA,,,,
9/11/2020,14,59,1,0,38,ABEJA,,,,
9/11/2020,15,2,1,0,38,ABEJA,,,,
9/11/2020,15,3,1,0,38,ABEJA,,,,
9/11/2020,15,6,1,0,38,ABEJA,,,,
9/11/2020,15,7,1,0,38,ABEJA,,,,
9/11/2020,15,8,2,0,38,ABEJA,,,,
9/11/2020,15,8,2,0,38,ABEJA,,,,
9/11/2020,15,9,2,0,38,ABEJA,,,,
9/11/2020,15,9,2,0,38,ABEJA,,,,
9/11/2020,15,10,1,0,38,ABEJA,,,,
9/11/2020,15,10,1,0,38,ABEJA,,,,
9/11/2020,15,14,1,0,38,ABEJA,,,,
9/11/2020,15,15,1,0,38,ABEJA,,,,
9/11/2020,15,20,1,0,38,ABEJA,,,,
9/11/2020,15,22,1,0,39,ABEJA,,,,
9/11/2020,15,22,1,0,39,ABEJA,,,,
9/11/2020,15,29,1,0,39,ABEJA,,,,
9/11/2020,15,40,1,0,40,ABEJA,,,,
9/11/2020,15,41,1,0,40,ABEJA,,,,
9/11/2020,15,41,1,0,40,ABEJA,,,,
9/11/2020,15,47,1,0,39,ABEJA,,,,
9/11/2020,15,48,1,0,39,ABEJA,,,,
9/11/2020,15,49,2,0,39,ABEJA,,,,
9/11/2020,15,49,1,0,39,ABEJA,,,,
9/11/2020,15,49,1,0,39,ABEJA,,,,
9/11/2020,15,50,1,0,39,ABEJA,,,,
9/11/2020,15,51,1,0,39,ABEJA,,,,
9/11/2020,15,54,1,0,39,ABEJA,,,,
9/11/2020,15,55,1,0,39,ABEJA,,,,
9/11/2020,15,58,1,0,39,ABEJA,,,,
9/11/2020,15,59,1,0,39,ABEJA,,,,
9/11/2020,15,59,2,0,39,ABEJA,,,,
9/11/2020,16,0,1,0,39,ABEJA,,,,
9/11/2020,16,0,1,0,39,ABEJA,,,,
9/11/2020,16,6,1,0,38,ABEJA,,,,
9/11/2020,16,7,1,0,38,ABEJA,,,,
9/11/2020,16,8,1,0,38,ABEJA,,,,
9/11/2020,16,8,1,0,38,ABEJA,,,,
9/11/2020,16,9,1,0,38,ABEJA,,,,
9/11/2020,16,10,1,0,38,ABEJA,,,,
9/11/2020,16,10,1,0,38,ABEJA,,,,
9/11/2020,16,11,1,0,38,ABEJA,,,,
9/11/2020,16,11,1,0,38,ABEJA,,,,
9/11/2020,16,17,1,0,38,ABEJA,,,,
9/11/2020,16,18,1,0,38,ABEJA,,,,
9/11/2020,16,20,1,0,38,ABEJA,,,,
9/11/2020,16,20,1,0,38,ABEJA,,,,
9/11/2020,16,23,1,0,38,ABEJA,,,,
9/11/2020,16,24,1,0,38,ABEJA,,,,
9/11/2020,16,24,1,0,38,ABEJA,,,,
9/11/2020,16,25,1,0,38,ABEJA,,,,
9/11/2020,16,26,1,0,38,ABEJA,,,,
9/11/2020,16,27,1,0,38,ABEJA,,,,
9/11/2020,16,27,1,0,38,ABEJA,,,,
9/11/2020,16,30,1,0,38,ABEJA,,,,
9/11/2020,16,31,1,0,38,ABEJA,,,,
9/11/2020,16,35,1,0,37,ABEJA,,,,
9/11/2020,16,35,1,0,37,ABEJA,,,,
9/11/2020,16,39,1,0,37,ABEJA,,,,
9/11/2020,16,39,1,0,37,ABEJA,,,,
9/11/2020,16,40,1,0,37,ABEJA,,,,
9/11/2020,16,44,1,0,36,ABEJA,,,,
9/11/2020,16,44,1,0,36,ABEJA,,,,
9/11/2020,16,47,1,0,36,ABEJA,,,,
9/11/2020,16,47,1,0,36,ABEJA,,,,
9/11/2020,16,48,2,0,36,ABEJA,,,,
9/11/2020,16,48,1,0,36,ABEJA,,,,
9/11/2020,16,49,1,0,36,ABEJA,,,,
9/11/2020,16,55,1,0,36,ABEJA,,,,
9/11/2020,16,57,1,0,35,ABEJA,,,,
9/11/2020,16,58,1,0,35,ABEJA,,,,
9/11/2020,16,58,1,0,35,ABEJA,,,,
9/11/2020,16,59,1,0,35,ABEJA,,,,
9/11/2020,17,0,1,0,35,ABEJA,,,,
9/11/2020,17,1,1,0,35,ABEJA,,,,
9/11/2020,17,1,1,0,35,ABEJA,,,,
9/11/2020,17,5,2,0,35,ABEJA,,,,
9/11/2020,17,6,2,0,35,ABEJA,,,,
9/11/2020,17,7,1,0,35,ABEJA,,,,
9/11/2020,17,7,1,0,35,ABEJA,,,,
9/11/2020,17,8,1,0,35,ABEJA,,,,
9/11/2020,17,11,1,0,35,ABEJA,,,,
9/11/2020,17,14,1,0,35,ABEJA,,,,
9/11/2020,17,15,1,0,35,ABEJA,,,,
9/11/2020,17,16,1,0,35,ABEJA,,,,
9/11/2020,17,17,1,0,35,ABEJA,,,,
9/11/2020,17,24,1,0,34,ABEJA,,,,
9/11/2020,17,24,1,0,34,ABEJA,,,,
9/11/2020,17,25,1,0,34,ABEJA,,,,
9/11/2020,17,27,1,0,34,ABEJA,,,,
9/11/2020,17,27,1,0,34,ABEJA,,,,
9/11/2020,17,31,1,0,34,ABEJA,,,,
9/11/2020,17,32,1,0,34,ABEJA,,,,
9/11/2020,17,34,1,0,34,ABEJA,,,,
9/11/2020,17,34,1,0,34,ABEJA,,,,
9/11/2020,17,35,1,0,34,ABEJA,,,,
9/11/2020,17,42,2,0,34,ABEJA,,,,
9/11/2020,17,43,1,0,34,ABEJA,,,,
9/11/2020,17,43,1,0,34,ABEJA,,,,
9/11/2020,17,46,1,0,34,ABEJA,,,,
9/11/2020,17,52,1,0,37,ABEJA,,,,
9/11/2020,17,53,1,0,37,ABEJA,,,,
9/11/2020,17,53,1,0,37,ABEJA,,,,
9/11/2020,17,57,1,0,37,ABEJA,,,,
9/11/2020,17,57,2,0,38,ABEJA,,,,
9/11/2020,17,58,1,0,38,ABEJA,,,,
9/11/2020,17,58,2,0,38,ABEJA,,,,
9/11/2020,17,59,1,0,38,ABEJA,,,,
9/11/2020,18,0,1,0,39,ABEJA,,,,
9/11/2020,18,0,1,0,39,ABEJA,,,,
9/11/2020,18,1,1,0,39,ABEJA,,,,
9/11/2020,18,8,1,0,40,ABEJA,,,,
9/11/2020,18,9,1,0,40,ABEJA,,,,
9/11/2020,18,13,1,0,40,ABEJA,,,,
9/11/2020,18,16,1,0,41,ABEJA,,,,
9/11/2020,18,17,1,0,41,ABEJA,,,,
9/11/2020,18,23,1,0,41,ABEJA,,,,
9/11/2020,18,24,1,0,41,ABEJA,,,,
9/11/2020,18,24,1,0,41,ABEJA,,,,
9/11/2020,18,25,1,0,41,ABEJA,,,,
9/11/2020,18,29,1,0,41,ABEJA,,,,
9/11/2020,18,30,2,0,41,ABEJA,,,,
9/11/2020,18,30,1,0,41,ABEJA,,,,
9/11/2020,18,32,1,0,41,ABEJA,,,,
9/11/2020,18,32,1,0,41,ABEJA,,,,
9/11/2020,18,34,1,0,41,ABEJA,,,,
9/11/2020,18,42,1,0,41,ABEJA,,,,
9/11/2020,18,42,2,0,41,ABEJA,,,,
9/11/2020,18,43,1,0,41,ABEJA,,,,
9/11/2020,18,43,1,0,41,ABEJA,,,,
9/11/2020,18,44,1,0,41,ABEJA,,,,
9/11/2020,18,49,1,0,41,ABEJA,,,,
9/11/2020,18,50,1,0,40,ABEJA,,,,
9/11/2020,18,50,1,0,40,ABEJA,,,,
9/11/2020,18,51,1,0,40,ABEJA,,,,
9/11/2020,18,51,1,0,40,ABEJA,,,,
9/11/2020,18,52,1,0,40,ABEJA,,,,
9/11/2020,18,52,2,0,40,ABEJA,,,,
9/11/2020,18,53,1,0,40,ABEJA,,,,
9/11/2020,18,53,1,0,40,ABEJA,,,,
9/11/2020,18,54,2,0,40,ABEJA,,,,
9/11/2020,18,54,2,0,40,ABEJA,,,,
9/11/2020,18,55,2,0,40,ABEJA,,,,
9/11/2020,18,57,1,0,40,ABEJA,,,,
9/11/2020,19,4,1,0,40,ABEJA,,,,
9/11/2020,19,9,1,1,40,ABEJA,,,,
9/11/2020,19,16,1,0,39,ABEJA,,,,
9/11/2020,19,17,2,0,39,ABEJA,,,,
9/11/2020,19,22,1,0,38,ABEJA,,,,
9/11/2020,19,23,1,0,38,ABEJA,,,,
9/11/2020,19,23,1,0,37,ABEJA,,,,
9/11/2020,19,24,1,0,37,ABEJA,,,,
9/11/2020,19,24,1,0,37,ABEJA,,,,
9/11/2020,19,25,1,0,37,ABEJA,,,,
9/11/2020,19,26,1,0,37,ABEJA,,,,
9/11/2020,19,27,1,0,37,ABEJA,,,,
9/11/2020,19,30,1,0,36,ABEJA,,,,
9/11/2020,19,39,1,0,35,ABEJA,,,,
9/11/2020,19,41,1,0,34,ABEJA,,,,
9/11/2020,19,46,1,0,33,ABEJA,,,,
9/11/2020,19,47,1,0,33,ABEJA,,,,
9/11/2020,19,47,1,0,33,ABEJA,,,,
10/11/2020,11,17,1,0,30,ABEJA,,,,
10/11/2020,11,17,1,0,30,ABEJA,,,,
10/11/2020,11,26,1,0,30,ABEJA,,,,
10/11/2020,11,30,1,0,30,ABEJA,,,,
10/11/2020,12,1,1,0,31,ABEJA,,,,
10/11/2020,12,9,1,0,31,ABEJA,,,,
10/11/2020,12,13,1,0,32,ABEJA,,,,
10/11/2020,12,16,1,0,32,ABEJA,,,,
10/11/2020,12,30,1,0,32,ABEJA,,,,
10/11/2020,12,37,1,0,33,ABEJA,,,,
10/11/2020,12,40,1,0,33,ABEJA,,,,
10/11/2020,12,40,1,0,33,ABEJA,,,,
10/11/2020,12,53,1,0,33,ABEJA,,,,
10/11/2020,12,56,1,0,33,ABEJA,,,,
10/11/2020,12,56,1,0,33,ABEJA,,,,
10/11/2020,13,38,1,0,35,ABEJA,,,,
10/11/2020,13,39,1,0,35,ABEJA,,,,
10/11/2020,13,40,1,0,35,ABEJA,,,,
10/11/2020,13,40,1,0,35,ABEJA,,,,
10/11/2020,13,41,1,0,35,ABEJA,,,,
10/11/2020,13,42,1,0,35,ABEJA,,,,
10/11/2020,13,43,1,0,35,ABEJA,,,,
10/11/2020,13,44,1,0,35,ABEJA,,,,
10/11/2020,13,45,1,0,35,ABEJA,,,,
10/11/2020,13,48,1,0,35,ABEJA,,,,
10/11/2020,13,49,1,0,35,ABEJA,,,,
10/11/2020,14,6,1,0,35,ABEJA,,,,
10/11/2020,14,8,1,0,35,ABEJA,,,,
10/11/2020,14,10,1,0,35,ABEJA,,,,
10/11/2020,14,14,1,0,36,ABEJA,,,,
10/11/2020,14,14,1,0,36,ABEJA,,,,
10/11/2020,14,15,1,0,36,ABEJA,,,,
10/11/2020,14,15,1,0,36,ABEJA,,,,
10/11/2020,14,20,1,0,36,ABEJA,,,,
10/11/2020,14,23,1,0,36,ABEJA,,,,
10/11/2020,14,23,1,0,36,ABEJA,,,,
10/11/2020,12,24,1,0,36,ABEJA,,,,
10/11/2020,14,37,1,0,36,ABEJA,,,,
10/11/2020,14,41,1,0,36,ABEJA,,,,
10/11/2020,14,43,1,0,36,ABEJA,,,,
10/11/2020,14,43,1,0,36,ABEJA,,,,
10/11/2020,14,44,1,0,36,ABEJA,,,,
10/11/2020,14,45,1,0,36,ABEJA,,,,
10/11/2020,14,45,2,0,36,ABEJA,,,,
10/11/2020,14,46,1,0,36,ABEJA,,,,
10/11/2020,14,46,1,0,36,ABEJA,,,,
10/11/2020,14,49,1,0,36,ABEJA,,,,
10/11/2020,14,54,1,0,36,ABEJA,,,,
10/11/2020,14,56,1,0,36,ABEJA,,,,
10/11/2020,14,56,1,0,36,ABEJA,,,,
10/11/2020,14,59,1,0,36,ABEJA,,,,
10/11/2020,15,5,1,0,37,ABEJA,,,,
10/11/2020,15,6,1,0,37,ABEJA,,,,
10/11/2020,15,20,1,0,37,ABEJA,,,,
10/11/2020,15,23,1,0,37,ABEJA,,,,
10/11/2020,15,29,1,0,37,ABEJA,,,,
10/11/2020,15,34,1,0,38,ABEJA,,,,
10/11/2020,15,34,1,0,38,ABEJA,,,,
10/11/2020,15,35,2,0,38,ABEJA,,,,
10/11/2020,15,35,2,0,38,ABEJA,,,,
10/11/2020,15,43,1,0,38,ABEJA,,,,
10/11/2020,15,43,1,0,38,ABEJA,,,,
10/11/2020,15,44,1,0,38,ABEJA,,,,
10/11/2020,15,44,1,0,38,ABEJA,,,,
10/11/2020,15,45,1,0,38,ABEJA,,,,
10/11/2020,15,46,2,0,38,ABEJA,,,,
10/11/2020,15,56,1,0,37,ABEJA,,,,
10/11/2020,15,57,1,0,37,ABEJA,,,,
10/11/2020,17,58,1,0,37,ABEJA,,,,
10/11/2020,15,59,1,0,37,ABEJA,,,,
10/11/2020,15,59,2,0,37,ABEJA,,,,
10/11/2020,16,3,1,0,37,ABEJA,,,,
10/11/2020,16,6,1,0,37,ABEJA,,,,
10/11/2020,16,7,1,0,37,ABEJA,,,,
10/11/2020,16,7,1,0,37,ABEJA,,,,
10/11/2020,16,8,1,0,36,ABEJA,,,,
10/11/2020,16,10,1,0,36,ABEJA,,,,
10/11/2020,16,15,1,0,36,ABEJA,,,,
10/11/2020,16,16,1,0,36,ABEJA,,,,
10/11/2020,16,17,1,0,36,ABEJA,,,,
10/11/2020,16,20,1,0,37,ABEJA,,,,
10/11/2020,16,20,1,0,37,ABEJA,,,,
10/11/2020,16,21,1,0,37,ABEJA,,,,
10/11/2020,16,21,1,0,37,ABEJA,,,,
10/11/2020,16,27,1,0,37,ABEJA,,,,
10/11/2020,16,27,1,0,37,ABEJA,,,,
10/11/2020,16,31,1,0,37,ABEJA,,,,
10/11/2020,16,32,1,0,37,ABEJA,,,,
10/11/2020,16,32,2,0,37,ABEJA,,,,
10/11/2020,16,33,2,0,37,ABEJA,,,,
10/11/2020,16,33,1,0,38,ABEJA,,,,
10/11/2020,16,34,1,0,38,ABEJA,,,,
10/11/2020,16,35,1,0,38,ABEJA,,,,
10/11/2020,16,35,1,0,38,ABEJA,,,,
10/11/2020,16,37,1,0,38,ABEJA,,,,
10/11/2020,16,41,1,0,38,ABEJA,,,,
10/11/2020,16,41,1,0,38,ABEJA,,,,
10/11/2020,16,42,1,0,38,ABEJA,,,,
10/11/2020,16,47,1,0,38,ABEJA,,,,
10/11/2020,16,55,1,0,39,ABEJA,,,,
10/11/2020,16,56,1,0,39,ABEJA,,,,
10/11/2020,16,57,2,0,39,ABEJA,,,,
10/11/2020,16,58,2,0,39,ABEJA,,,,
10/11/2020,17,3,1,0,39,ABEJA,,,,
10/11/2020,17,13,1,0,39,ABEJA,,,,
10/11/2020,17,14,1,0,39,ABEJA,,,,
10/11/2020,17,15,1,0,39,ABEJA,,,,
10/11/2020,17,15,1,0,39,ABEJA,,,,
10/11/2020,17,16,1,0,39,ABEJA,,,,
10/11/2020,17,19,1,0,39,ABEJA,,,,
10/11/2020,17,19,1,0,39,ABEJA,,,,
10/11/2020,17,20,1,0,39,ABEJA,,,,
10/11/2020,17,20,1,0,39,ABEJA,,,,
10/11/2020,17,21,1,0,39,ABEJA,,,,
10/11/2020,17,24,1,0,39,ABEJA,,,,
10/11/2020,17,25,1,0,39,ABEJA,,,,
10/11/2020,17,26,1,0,39,ABEJA,,,,
10/11/2020,17,28,1,0,39,ABEJA,,,,
10/11/2020,17,29,2,0,39,ABEJA,,,,
10/11/2020,17,29,1,0,39,ABEJA,,,,
10/11/2020,17,30,1,0,40,ABEJA,,,,
10/11/2020,17,31,1,0,40,ABEJA,,,,
10/11/2020,17,32,1,0,40,ABEJA,,,,
10/11/2020,17,33,1,0,40,ABEJA,,,,
10/11/2020,17,33,1,0,40,ABEJA,,,,
10/11/2020,17,37,1,0,40,ABEJA,,,,
10/11/2020,17,37,1,0,40,ABEJA,,,,
10/11/2020,17,38,2,0,40,ABEJA,,,,
10/11/2020,17,38,1,0,40,ABEJA,,,,
10/11/2020,17,40,1,0,40,ABEJA,,,,
10/11/2020,17,42,1,0,40,ABEJA,,,,
10/11/2020,17,42,1,0,40,ABEJA,,,,
10/11/2020,17,43,1,0,40,ABEJA,,,,
10/11/2020,17,45,1,0,40,ABEJA,,,,
10/11/2020,17,47,1,0,40,ABEJA,,,,
10/11/2020,17,47,1,0,40,ABEJA,,,,
10/11/2020,17,50,1,0,40,ABEJA,,,,
10/11/2020,17,51,1,0,40,ABEJA,,,,
10/11/2020,17,51,1,0,40,ABEJA,,,,
10/11/2020,17,52,1,0,40,ABEJA,,,,
10/11/2020,17,52,1,0,40,ABEJA,,,,
10/11/2020,17,53,1,0,40,ABEJA,,,,
10/11/2020,17,54,2,0,40,ABEJA,,,,
10/11/2020,17,54,1,0,40,ABEJA,,,,
10/11/2020,17,56,1,0,40,ABEJA,,,,
10/11/2020,17,57,1,0,40,ABEJA,,,,
10/11/2020,17,58,1,0,40,ABEJA,,,,
10/11/2020,17,58,1,0,40,ABEJA,,,,
10/11/2020,18,12,1,0,40,ABEJA,,,,
10/11/2020,18,13,1,0,40,ABEJA,,,,
10/11/2020,18,14,1,0,40,ABEJA,,,,
10/11/2020,18,15,1,0,40,ABEJA,,,,
10/11/2020,18,15,1,0,39,ABEJA,,,,
10/11/2020,18,16,2,0,39,ABEJA,,,,
10/11/2020,18,16,1,0,39,ABEJA,,,,
10/11/2020,18,28,1,0,36,ABEJA,,,,
10/11/2020,18,29,1,0,36,ABEJA,,,,
10/11/2020,18,29,1,0,36,ABEJA,,,,
10/11/2020,18,31,1,0,36,ABEJA,,,,
10/11/2020,18,34,1,0,35,ABEJA,,,,
10/11/2020,18,36,1,0,35,ABEJA,,,,
10/11/2020,18,44,1,0,34,ABEJA,,,,
10/11/2020,18,55,1,0,33,ABEJA,,,,
10/11/2020,18,56,1,0,33,ABEJA,,,,
10/11/2020,18,56,1,0,33,ABEJA,,,,
10/11/2020,18,57,1,0,33,ABEJA,,,,
10/11/2020,18,57,2,0,33,ABEJA,,,,
10/11/2020,19,5,1,0,32,ABEJA,,,,
10/11/2020,19,8,1,0,32,ABEJA,,,,
10/11/2020,19,9,1,0,32,ABEJA,,,,
10/11/2020,19,9,1,0,32,ABEJA,,,,
10/11/2020,19,10,1,0,32,ABEJA,,,,
10/11/2020,19,10,1,0,32,ABEJA,,,,
10/11/2020,19,11,1,0,32,ABEJA,,,,
10/11/2020,19,12,1,0,32,ABEJA,,,,
10/11/2020,19,13,1,0,32,ABEJA,,,,
10/11/2020,19,13,1,0,32,ABEJA,,,,
10/11/2020,19,14,1,0,32,ABEJA,,,,
10/11/2020,19,14,1,0,32,ABEJA,,,,
10/11/2020,19,15,1,0,32,ABEJA,,,,
10/11/2020,19,15,1,0,31,ABEJA,,,,
10/11/2020,19,16,1,0,31,ABEJA,,,,
10/11/2020,19,16,1,0,31,ABEJA,,,,
10/11/2020,19,32,1,0,31,ABEJA,,,,
10/11/2020,19,33,1,0,31,ABEJA,,,,
10/11/2020,19,38,1,0,30,ABEJA,,,,
10/11/2020,19,49,1,0,30,ABEJA,,,,
10/11/2020,19,49,1,0,30,ABEJA,,,,
10/11/2020,19,50,1,0,30,ABEJA,,,,
10/11/2020,19,50,1,0,30,ABEJA,,,,
10/11/2020,19,51,1,0,29,ABEJA,,,,
10/11/2020,19,51,1,0,29,ABEJA,,,,
10/11/2020,19,52,1,0,29,ABEJA,,,,
10/11/2020,19,52,1,0,29,ABEJA,,,,
10/11/2020,19,53,1,0,29,ABEJA,,,,
10/11/2020,19,54,1,0,29,ABEJA,,,,
10/11/2020,19,54,1,0,29,ABEJA,,,,
10/11/2020,19,55,1,0,29,ABEJA,,,,
11/11/2020,7,51,0,1,19,MOSCA,,,,
11/11/2020,9,1,0,1,25,MOSCA,,,,
11/11/2020,10,18,1,0,30,ABEJA,,,,
11/11/2020,10,18,1,0,30,ABEJA,,,,
11/11/2020,10,19,1,0,30,ABEJA,,,,
11/11/2020,10,19,1,0,30,ABEJA,,,,
11/11/2020,10,28,1,0,31,ABEJA,,,,
11/11/2020,10,33,1,0,31,ABEJA,,,,
11/11/2020,10,34,1,0,31,ABEJA,,,,
11/11/2020,10,34,1,0,31,ABEJA,,,,
11/11/2020,10,35,2,0,31,ABEJA,,,,
11/11/2020,10,35,1,0,31,ABEJA,,,,
11/11/2020,10,36,1,0,31,ABEJA,,,,
11/11/2020,10,45,1,0,31,ABEJA,,,,
11/11/2020,10,45,2,0,31,ABEJA,,,,
11/11/2020,11,1,1,0,31,ABEJA,,,,
11/11/2020,11,2,1,0,31,ABEJA,,,,
11/11/2020,11,2,1,0,31,ABEJA,,,,
11/11/2020,11,3,1,0,31,ABEJA,,,,
11/11/2020,11,3,2,0,31,ABEJA,,,,
11/11/2020,11,4,1,0,31,ABEJA,,,,
11/11/2020,11,5,1,0,31,ABEJA,,,,
11/11/2020,11,6,1,0,31,ABEJA,,,,
11/11/2020,11,7,1,0,31,ABEJA,,,,
11/11/2020,11,16,1,0,31,ABEJA,,,,
11/11/2020,11,17,1,0,31,ABEJA,,,,
11/11/2020,11,23,1,0,31,ABEJA,,,,
11/11/2020,11,24,1,0,31,ABEJA,,,,
11/11/2020,11,24,1,0,31,ABEJA,,,,
11/11/2020,11,25,1,0,31,ABEJA,,,,
11/11/2020,11,27,1,0,31,ABEJA,,,,
11/11/2020,11,30,1,0,31,ABEJA,,,,
